"dr","Region_Id","Location_Id","Group_Location_Id","Item_Id_Unique","Meter_Type_Id","Use_Id","Occurred_On","FY","FY_MonthEnding","Confidence","Amount","Statistics_Data_Type_Id","Days_Included","Currency_Id","Normalized","Conversion_Id","Target","Budget","Target_CO2e","Target_GJ"
"69","17000001","17069974","17083293","-17896366","5394","1","2/1/2022 12:00:00 AM","21-22","","100","4640.8840","1","28","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","3/1/2022 12:00:00 AM","21-22","","100","5138.1215","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","4/1/2022 12:00:00 AM","21-22","","100","4972.3757","1","30","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","5/1/2022 12:00:00 AM","21-22","","100","5138.1215","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","6/1/2022 12:00:00 AM","21-22","","100","4972.3757","1","30","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","7/1/2022 12:00:00 AM","21-22","","100","5896.7391","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","8/1/2022 12:00:00 AM","21-22","","100","5896.7391","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","9/1/2022 12:00:00 AM","21-22","","100","5706.5217","1","30","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","10/1/2022 12:00:00 AM","21-22","","100","5896.7391","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","11/1/2022 12:00:00 AM","21-22","","100","5706.5217","1","30","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","12/1/2022 12:00:00 AM","21-22","","100","5896.7391","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","1/1/2023 12:00:00 AM","22-23","","100","7707.1823","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","2/1/2023 12:00:00 AM","22-23","","100","6961.3260","1","28","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","3/1/2023 12:00:00 AM","22-23","","100","7707.1823","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","4/1/2023 12:00:00 AM","22-23","","100","7458.5635","1","30","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","5/1/2023 12:00:00 AM","22-23","","100","7707.1823","1","31","51","","49","","","",""
"69","17000001","17069974","17083293","-17896366","5394","1","6/1/2023 12:00:00 AM","22-23","","100","7458.5635","1","30","51","","49","","","",""
"12","1068","17069957","17083276","-17896435","62","1","1/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","2/1/2024 12:00:00 AM","23-24","","","0.0000","3","29","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","3/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","4/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","5/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","6/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","7/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","8/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","9/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","113","","1","","","",""
"12","1068","17069957","17083276","-17896435","62","1","10/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","113","","1","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","1/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","2/1/2022 12:00:00 AM","21-22","","","0.0000","3","28","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","3/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","4/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","5/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","6/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","7/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","8/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","9/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","10/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","11/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","12/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","1/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","2/1/2023 12:00:00 AM","22-23","","","0.0000","3","28","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","3/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","4/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","5/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","6/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","7/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","8/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","9/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","10/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","11/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","12/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","1/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","2/1/2024 12:00:00 AM","23-24","","","0.0000","3","29","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","3/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","4/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","5/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","6/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","7/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","8/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","9/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","51","","2","","","",""
"2","17000001","17069956","17083275","-17896436","62","1","10/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","1/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","2/1/2022 12:00:00 AM","21-22","","","0.0000","3","28","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","3/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","4/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","5/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","6/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","7/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","8/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","9/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","10/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","11/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","12/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","1/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","2/1/2023 12:00:00 AM","22-23","","","0.0000","3","28","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","3/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","4/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","5/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","6/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","7/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","8/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","9/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","10/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","11/1/2023 12:00:00 AM","22-23","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","12/1/2023 12:00:00 AM","22-23","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","1/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","2/1/2024 12:00:00 AM","23-24","","","0.0000","3","29","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","3/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","4/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","5/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","6/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","7/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","8/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","9/1/2024 12:00:00 AM","23-24","","","0.0000","3","30","51","","2","","","",""
"31","17000001","17069959","17083278","-17896353","62","1","10/1/2024 12:00:00 AM","23-24","","","0.0000","3","31","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","1/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","2/1/2022 12:00:00 AM","21-22","","","0.0000","3","28","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","3/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","4/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","5/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","6/1/2022 12:00:00 AM","21-22","","","0.0000","3","30","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","7/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
"38","28550","17069960","17083279","-17896354","62","1","8/1/2022 12:00:00 AM","21-22","","","0.0000","3","31","51","","2","","","",""
